CLASS,COMID
"8",2494402.00000000000
"8",12070852.00000000000
"8",948021170.00000000000
"8",15036479.00000000000
"8",1678609.00000000000
"8",948020560.00000000000
"8",7972751.00000000000
"8",15059753.00000000000
"8",7971129.00000000000
"8",15032945.00000000000
"8",8019476.00000000000
"8",15036605.00000000000
"8",15039045.00000000000
"8",8021844.00000000000
"8",8060807.00000000000
"8",12072570.00000000000
"8",8052871.00000000000
"8",2847597.00000000000
"8",8060511.00000000000
"8",15041013.00000000000
"8",1678605.00000000000
"8",2775994.00000000000
"8",15040225.00000000000
"8",8006393.00000000000
"8",15036543.00000000000
"8",14982848.00000000000
"8",12075572.00000000000
"8",15070850.00000000000
"8",8009441.00000000000
"8",948021195.00000000000
"8",12076108.00000000000
"8",14982896.00000000000
"8",2494824.00000000000
"8",8009319.00000000000
"8",14992837.00000000000
"8",8019506.00000000000
"8",14982898.00000000000
"8",8062211.00000000000
"8",15070814.00000000000
"8",15012929.00000000000
"8",2855395.00000000000
"8",1683687.00000000000
"8",14983046.00000000000
"8",8015859.00000000000
"8",8015551.00000000000
"8",2494698.00000000000
"8",8021670.00000000000
"8",15014385.00000000000
"8",15040561.00000000000
"8",8009531.00000000000
"8",1683213.00000000000
"8",8061321.00000000000
"8",12075586.00000000000
"8",8060833.00000000000
"8",1682867.00000000000
"8",8006773.00000000000
"8",8022210.00000000000
"8",2848889.00000000000
"8",7994307.00000000000
"8",2845757.00000000000
"8",1889500.00000000000
"8",12068184.00000000000
"8",20192254.00000000000
"8",948020832.00000000000
"8",15048127.00000000000
"8",12074500.00000000000
"8",8015715.00000000000
"8",15039093.00000000000
"8",14981748.00000000000
"8",948020610.00000000000
"8",12072180.00000000000
"8",1684017.00000000000
"8",15035923.00000000000
"8",948021082.00000000000
"8",12068404.00000000000
"8",2764444.00000000000
"8",12075532.00000000000
"8",2851027.00000000000
"8",1679119.00000000000
"8",15039761.00000000000
"8",15012761.00000000000
"8",7968033.00000000000
"8",2494506.00000000000
"8",14982180.00000000000
"8",12074778.00000000000
"8",14982256.00000000000
"8",8061075.00000000000
"8",8006585.00000000000
"8",15048329.00000000000
"8",8053769.00000000000
"8",15039241.00000000000
"8",2801157.00000000000
"8",12075604.00000000000
"8",8061237.00000000000
"8",12068246.00000000000
"8",15012951.00000000000
"8",12070754.00000000000
"8",7950900.00000000000
"8",12071700.00000000000
"8",1683701.00000000000
"8",12075630.00000000000
"8",12075752.00000000000
"8",15036383.00000000000
"8",12075648.00000000000
"8",15012815.00000000000
"8",12068258.00000000000
"8",1678501.00000000000
"8",12071970.00000000000
"8",8015823.00000000000
"8",8061025.00000000000
"8",14997343.00000000000
"8",1683131.00000000000
"8",1683997.00000000000
"8",14997383.00000000000
"8",1683109.00000000000
"8",2853433.00000000000
"8",12074564.00000000000
"8",14981896.00000000000
"8",8053729.00000000000
"8",2763504.00000000000
"8",7994387.00000000000
"8",8015323.00000000000
"8",12068250.00000000000
"8",8016117.00000000000
"8",1889912.00000000000
"8",8060465.00000000000
"8",8006069.00000000000
"8",8021832.00000000000
"8",15036549.00000000000
"8",15048419.00000000000
"8",15040219.00000000000
"8",1683117.00000000000
"8",7950958.00000000000
"8",1683743.00000000000
"8",7951862.00000000000
"8",15012577.00000000000
"8",7994201.00000000000
"8",8009585.00000000000
"8",12071040.00000000000
"8",2766670.00000000000
"8",14981664.00000000000
"8",8016021.00000000000
"8",8061271.00000000000
"8",15012685.00000000000
"8",8053949.00000000000
"8",15009547.00000000000
"8",15036533.00000000000
"8",8053789.00000000000
"8",8015247.00000000000
"8",8053819.00000000000
"8",8020316.00000000000
"8",2764230.00000000000
"8",15012323.00000000000
"8",14992765.00000000000
"8",8019540.00000000000
"8",1683055.00000000000
"8",12076124.00000000000
"8",8060695.00000000000
"8",1679347.00000000000
"8",7949098.00000000000
"8",12068218.00000000000
"8",15039265.00000000000
"8",8006139.00000000000
"8",8053809.00000000000
"8",8015169.00000000000
"8",8063821.00000000000
"8",948020784.00000000000
"8",7995429.00000000000
"8",12074524.00000000000
"8",8061137.00000000000
"8",12068118.00000000000
"8",14982162.00000000000
"8",8061027.00000000000
"8",2764366.00000000000
"8",12074630.00000000000
"8",948020964.00000000000
"8",15027391.00000000000
"8",948020354.00000000000
"8",8061199.00000000000
"8",14992899.00000000000
"8",1884300.00000000000
"8",8053705.00000000000
"8",15014501.00000000000
"8",1889604.00000000000
"8",7972573.00000000000
"8",15014027.00000000000
"8",1683173.00000000000
"8",12075504.00000000000
"8",8016341.00000000000
"8",14983722.00000000000
"8",12075526.00000000000
"8",8038119.00000000000
"8",1678531.00000000000
"8",15012575.00000000000
"8",8020890.00000000000
"8",8062467.00000000000
"8",12074724.00000000000
"8",948021196.00000000000
"8",8052869.00000000000
"8",8007865.00000000000
"8",12072276.00000000000
"8",8016005.00000000000
"8",15048099.00000000000
"8",14982206.00000000000
"8",1683031.00000000000
"8",2843723.00000000000
"8",1678517.00000000000
"8",14982202.00000000000
"8",12070950.00000000000
"8",8015141.00000000000
"8",8053855.00000000000
"8",948020772.00000000000
"8",2848971.00000000000
"8",15027327.00000000000
"8",14982234.00000000000
"8",2495658.00000000000
"8",8020752.00000000000
"8",12074688.00000000000
"8",8015909.00000000000
"8",8015265.00000000000
"8",15069330.00000000000
"8",15048183.00000000000
"8",15013939.00000000000
"8",8062469.00000000000
"8",8062227.00000000000
"8",2763486.00000000000
"8",8015313.00000000000
"8",7981740.00000000000
"8",15069346.00000000000
"8",8053689.00000000000
"8",15027167.00000000000
"8",4296417.00000000000
"8",2770258.00000000000
"8",7973629.00000000000
"8",15069322.00000000000
"8",8053739.00000000000
"8",8015325.00000000000
"8",15032953.00000000000
"8",15070792.00000000000
"8",14982934.00000000000
"8",2494722.00000000000
"8",12070970.00000000000
"8",2775950.00000000000
"8",7948980.00000000000
"8",1683403.00000000000
"8",15007175.00000000000
"8",12072892.00000000000
"8",2494712.00000000000
"8",12075564.00000000000
"8",12068134.00000000000
"8",15040215.00000000000
"8",948020771.00000000000
"8",8015367.00000000000
"8",1678571.00000000000
"8",1681617.00000000000
"8",1684057.00000000000
"8",948021172.00000000000
"8",948020777.00000000000
"8",948020597.00000000000
"8",8054917.00000000000
"8",8037625.00000000000
"8",948021121.00000000000
"8",15012597.00000000000
"8",8009257.00000000000
"8",8009049.00000000000
"8",12074414.00000000000
"8",8015281.00000000000
"8",12074552.00000000000
"8",15027125.00000000000
"8",15007315.00000000000
"8",15012461.00000000000
"8",12068190.00000000000
"8",15039211.00000000000
"8",1909568.00000000000
"8",15009417.00000000000
"8",15012589.00000000000
"8",7996321.00000000000
"8",12070706.00000000000
"8",1683841.00000000000
"8",1678803.00000000000
"8",15036573.00000000000
"8",15007187.00000000000
"8",12072558.00000000000
"8",14992809.00000000000
"8",12074698.00000000000
"8",2494704.00000000000
"8",15014565.00000000000
"8",12068902.00000000000
"8",14981606.00000000000
"8",1680023.00000000000
"8",7991571.00000000000
"8",15048435.00000000000
"8",7973501.00000000000
"8",8009407.00000000000
"8",1679007.00000000000
"8",15027405.00000000000
"8",2845047.00000000000
"8",12076152.00000000000
"8",2770252.00000000000
"8",2858173.00000000000
"8",8053877.00000000000
"8",15028045.00000000000
"8",12071482.00000000000
"8",15027123.00000000000
"8",12074554.00000000000
"8",1683659.00000000000
"8",12070818.00000000000
"8",12074592.00000000000
"8",2770262.00000000000
"8",8015939.00000000000
"8",8015231.00000000000
"8",15040985.00000000000
"8",8015371.00000000000
"8",15036545.00000000000
"8",7968041.00000000000
"8",2851591.00000000000
"8",8020304.00000000000
"8",2800165.00000000000
"8",948020626.00000000000
"8",12074418.00000000000
"8",15033573.00000000000
"8",8060551.00000000000
"8",8016047.00000000000
"8",2764358.00000000000
"8",8009137.00000000000
"8",1683843.00000000000
"8",8009243.00000000000
"8",15013907.00000000000
"8",14982846.00000000000
"8",15039209.00000000000
"8",7994109.00000000000
"8",8020788.00000000000
"8",8053903.00000000000
"8",12075458.00000000000
"8",7970615.00000000000
"8",2764828.00000000000
"8",15012855.00000000000
"8",14981394.00000000000
"8",8020320.00000000000
"8",2844989.00000000000
"8",15012609.00000000000
"8",1682847.00000000000
"8",1683381.00000000000
"8",8009241.00000000000
"8",8061167.00000000000
"8",12075680.00000000000
"8",2770178.00000000000
"8",8015243.00000000000
"8",8061047.00000000000
"8",15032949.00000000000
"8",2775894.00000000000
"8",15007205.00000000000
"8",8053695.00000000000
"8",1683211.00000000000
"8",8054923.00000000000
"8",15027311.00000000000
"8",15032965.00000000000
"8",12074788.00000000000
"8",8053969.00000000000
"8",8009547.00000000000
"8",12068926.00000000000
"8",2770316.00000000000
"8",948020782.00000000000
"8",8062221.00000000000
"8",12076138.00000000000
"8",2845805.00000000000
"8",8062233.00000000000
"8",15014553.00000000000
"8",2776008.00000000000
"8",8062649.00000000000
"8",1684021.00000000000
"8",8060771.00000000000
"8",2848601.00000000000
"8",8060715.00000000000
"8",948020835.00000000000
"8",15012507.00000000000
"8",2778596.00000000000
"8",15007145.00000000000
"8",14994471.00000000000
"8",8053763.00000000000
"8",2847355.00000000000
"8",8060441.00000000000
"8",8062255.00000000000
"8",15036379.00000000000
"8",1678495.00000000000
"8",2776696.00000000000
"8",12068262.00000000000
"8",8060633.00000000000
"8",12068278.00000000000
"8",2763456.00000000000
"8",12075530.00000000000
"8",15048181.00000000000
"8",2851699.00000000000
"8",8004587.00000000000
"8",1889750.00000000000
"8",8019800.00000000000
"8",12075484.00000000000
"8",2494430.00000000000
"8",15048239.00000000000
"8",8021674.00000000000
"8",14983014.00000000000
"8",1685195.00000000000
"8",12075536.00000000000
"8",14997295.00000000000
"8",7972565.00000000000
"8",7969799.00000000000
"8",2763382.00000000000
"8",1683401.00000000000
"8",12071066.00000000000
"8",1678753.00000000000
"8",8006113.00000000000
"8",12072554.00000000000
"8",12072948.00000000000
"8",8019518.00000000000
"8",2770654.00000000000
"8",8015657.00000000000
"8",8060643.00000000000
"8",12074802.00000000000
"8",15036495.00000000000
"8",15012731.00000000000
"8",948020766.00000000000
"8",8019522.00000000000
"8",8062651.00000000000
"8",1678575.00000000000
"8",15033001.00000000000
"8",7972725.00000000000
"8",8020426.00000000000
"8",15039239.00000000000
"8",2852753.00000000000
"8",12075610.00000000000
"8",8053915.00000000000
"8",15012561.00000000000
"8",15039095.00000000000
"8",15028039.00000000000
"8",8007851.00000000000
"8",2851557.00000000000
"8",8009225.00000000000
"8",15027215.00000000000
"8",12068276.00000000000
"8",1678513.00000000000
"8",15014551.00000000000
"8",8009077.00000000000
"8",14992851.00000000000
"8",12070972.00000000000
"8",15059797.00000000000
"8",12072234.00000000000
"8",8006231.00000000000
"8",8015127.00000000000
"8",8019516.00000000000
"8",8037377.00000000000
"8",12074706.00000000000
"8",20192252.00000000000
"8",2845739.00000000000
"8",8037473.00000000000
"8",1683105.00000000000
"8",12074790.00000000000
"8",12074474.00000000000
"8",948020546.00000000000
"8",8053837.00000000000
"8",8006887.00000000000
"8",12071474.00000000000
"8",8015789.00000000000
"8",15012947.00000000000
"8",8015287.00000000000
"8",12074598.00000000000
"8",8019526.00000000000
"8",8016103.00000000000
"8",2766244.00000000000
"8",2765120.00000000000
"8",8006469.00000000000
"8",8015307.00000000000
"8",8061033.00000000000
"8",7991383.00000000000
"8",15014559.00000000000
"8",15014019.00000000000
"8",8015415.00000000000
"8",8007921.00000000000
"8",8060887.00000000000
"8",14997497.00000000000
"8",8006397.00000000000
"8",2846773.00000000000
"8",15036387.00000000000
"8",2494762.00000000000
"8",8009063.00000000000
"8",14978584.00000000000
"8",8053783.00000000000
"8",14982074.00000000000
"8",1685229.00000000000
"8",8007677.00000000000
"8",8060639.00000000000
"8",2776056.00000000000
"8",15036373.00000000000
"8",1678529.00000000000
"8",1678603.00000000000
"8",948021094.00000000000
"8",1683305.00000000000
"8",2775866.00000000000
"8",948021050.00000000000
"8",8053669.00000000000
"8",14982766.00000000000
"8",7972753.00000000000
"8",1684089.00000000000
"8",8016041.00000000000
"8",8009205.00000000000
"8",12072448.00000000000
"8",8015217.00000000000
"8",1683007.00000000000
"8",8062425.00000000000
"8",12071058.00000000000
"8",1683175.00000000000
"8",15012939.00000000000
"8",15012785.00000000000
"8",15007133.00000000000
"8",8053891.00000000000
"8",8007925.00000000000
"8",1679497.00000000000
"8",14982368.00000000000
"8",8015449.00000000000
"8",7973567.00000000000
"8",8015433.00000000000
"8",7972365.00000000000
"8",2767600.00000000000
"8",15012773.00000000000
"8",2763386.00000000000
"8",1683303.00000000000
"8",15027181.00000000000
"8",8060421.00000000000
"8",2847425.00000000000
"8",1683423.00000000000
"8",8037565.00000000000
"8",1683315.00000000000
"8",14981712.00000000000
"8",1683711.00000000000
"8",1683603.00000000000
"8",2763830.00000000000
"8",8053795.00000000000
"8",8053805.00000000000
"8",7973599.00000000000
"8",15032959.00000000000
"8",1678509.00000000000
"8",2770288.00000000000
"8",15014927.00000000000
"8",948020930.00000000000
"8",7996153.00000000000
"8",8060789.00000000000
"8",15012527.00000000000
"8",8009529.00000000000
"8",8015627.00000000000
"8",1683417.00000000000
"8",2496090.00000000000
"8",2845071.00000000000
"8",7970701.00000000000
"8",8015215.00000000000
"8",8009397.00000000000
"8",15030139.00000000000
"8",2847005.00000000000
"8",15035659.00000000000
"8",1678631.00000000000
"8",15027267.00000000000
"8",8037445.00000000000
"8",14992931.00000000000
"8",8062463.00000000000
"8",8062207.00000000000
"8",948020793.00000000000
"8",7973575.00000000000
"8",8016033.00000000000
"8",8053957.00000000000
"8",12068708.00000000000
"8",15059807.00000000000
"8",2843781.00000000000
"8",2763518.00000000000
"8",8005755.00000000000
"8",8015427.00000000000
"8",7951966.00000000000
"8",14992905.00000000000
"8",8006811.00000000000
"8",2763414.00000000000
"8",8009057.00000000000
"8",948021113.00000000000
"8",15028031.00000000000
"8",7990663.00000000000
"8",2770312.00000000000
"8",15007307.00000000000
"8",2843873.00000000000
"8",2765118.00000000000
"8",7952006.00000000000
"8",15030121.00000000000
"8",8005913.00000000000
"8",14982756.00000000000
"8",14993153.00000000000
"8",948020971.00000000000
"8",8009031.00000000000
"8",948021128.00000000000
"8",8009153.00000000000
"8",8056847.00000000000
"8",2763466.00000000000
"8",8061309.00000000000
"8",8016075.00000000000
"8",8061127.00000000000
"8",15027129.00000000000
"8",2763530.00000000000
"8",7994453.00000000000
"8",8060881.00000000000
"8",15048251.00000000000
"8",7972553.00000000000
"8",15036509.00000000000
"8",15040423.00000000000
"8",7975831.00000000000
"8",2494734.00000000000
"8",15013995.00000000000
"8",7973491.00000000000
"8",8061081.00000000000
"8",7996203.00000000000
"8",15012825.00000000000
"8",7996303.00000000000
"8",8015475.00000000000
"8",8037441.00000000000
"8",15069328.00000000000
"8",15048457.00000000000
"8",15038991.00000000000
"8",15012963.00000000000
"8",8038121.00000000000
"8",15027219.00000000000
"8",14981628.00000000000
"8",15033009.00000000000
"8",7996213.00000000000
"8",8016101.00000000000
"8",7994991.00000000000
"8",7972555.00000000000
"8",2845081.00000000000
"8",8009219.00000000000
"8",8016083.00000000000
"8",14997945.00000000000
"8",14982738.00000000000
"8",15059749.00000000000
"8",8037453.00000000000
"8",15014499.00000000000
"8",2494460.00000000000
"8",15070788.00000000000
"8",1889600.00000000000
"8",1909540.00000000000
"8",7975823.00000000000
"8",8038105.00000000000
"8",2864261.00000000000
"8",14983000.00000000000
"8",15039089.00000000000
"8",14992811.00000000000
"8",8015641.00000000000
"8",2776702.00000000000
"8",8009233.00000000000
"8",15012911.00000000000
"8",8053735.00000000000
"8",15036521.00000000000
"8",2776052.00000000000
"8",15030135.00000000000
"8",8009435.00000000000
"8",8037517.00000000000
"8",8006767.00000000000
"8",15048195.00000000000
"8",8015817.00000000000
"8",15027379.00000000000
"8",15012871.00000000000
"8",8053707.00000000000
"8",15032999.00000000000
"8",2852711.00000000000
"8",8053829.00000000000
"8",8053755.00000000000
"8",948020657.00000000000
"8",8009365.00000000000
"8",15048213.00000000000
"8",15041561.00000000000
"8",7949022.00000000000
"8",2846931.00000000000
"8",2847427.00000000000
"8",8015239.00000000000
